colecc,linea,estilo,mater,color,descrip,habilitado
PRVE11,FAMAM,133ML,CH,PO,133ML CHAROL PORCELANA,F
PRVE11,FAMAM,133ML,CH,RO,133ML CHAROL ROJO,F
PRVE11,FAMAM,133ML,PI,CG,133ML PIEL COGNAC,F
PRVE11,FAMAM,133ML,PI,NE,133ML PIEL NEGRO,F
PRVE11,FAMAM,133ML,PI,PA,133ML PIEL PATHE,F
PRVE11,FAMAM,133ML,PI,RO,133ML PIEL ROJO,F
PRVE11,FAMAM,133MS,CH,C6,133MS CHAROL CORAL,F
PRVE11,FAMAM,133MS,CH,FI,133MS CHAROL FIUSHA,F
PRVE11,FAMAM,133MS,CH,NE,133MS CHAROL NEGRO,F
PRVE11,FAMAM,133MS,CH,N_,133MS CHAROL NUDE,F
PRVE11,FAMAM,133MS,CH,PO,133MS CHAROL PORCELANA,F
PRVE11,FAMAM,133MS,CH,RO,133MS CHAROL ROJO,F
PRVE11,FAMAM,133MS,PI,CG,133MS PIEL COGNAC,F
PRVE11,FAMAM,133MS,PI,NE,133MS PIEL NEGRO,F
PRVE11,FAMAM,133MS,PI,PA,133MS PIEL PATHE,F
PRVE11,FAMAM,133MS,PI,RO,133MS PIEL ROJO,F
PRVE11,FAMAM,135ML,PI,C6,135ML PIEL CORAL,F
PRVE11,FAMAM,135ML,PI,NE,135ML PIEL NEGRO,F
PRVE11,FAMAM,135MS,PI,C6,135MS PIEL CORAL,F
PRVE11,FAMAM,135MS,PI,NE,135MS PIEL NEGRO,F
PRVE11,FAMAW,132WL,AM,AU,132WL AMAZONAS AZUL PETROLEO,F
PRVE11,FAMAW,132WL,AM,GR,132WL AMAZONAS GRIS,F
PRVE11,FAMAW,132WL,AM,MK,132WL AMAZONAS MOKA,F
PRVE11,FAMAW,132WL,AM,NE,132WL AMAZONAS NEGRO,F
PRVE11,FAMAW,132WL,AN,GR,132WL ANTE GRIS,F
PRVE11,FAMAW,132WL,AN,NE,132WL ANTE NEGRO,F
PRVE11,FAMAW,132WL,CA,AM,132WL CABRA A MARINO,F
PRVE11,FAMAW,132WL,CA,CM,132WL CABRA CAMELLO,F
PRVE11,FAMAW,132WL,CA,GR,132WL CABRA GRIS,F
PRVE11,FAMAW,132WL,CA,NE,132WL CABRA NEGRO,F
PRVE11,FAMAW,132WL,CA,RO,132WL CABRA ROJO,F
PRVE11,FAMAW,132WL,CP,NE,132WL CHAROL/PIEL NEGRO,F
PRVE11,FAMAW,132WL,CP,PA,132WL CHAROL/PIEL PATHE,F
PRVE11,FAMAW,132WL,CP,RO,132WL CHAROL/PIEL ROJO,F
PRVE11,FAMAW,132WL,PI,C6,132WL PIEL CORAL,F
PRVE11,FAMAW,132WS,AM,AU,132WS AMAZONAS AZUL PETROLEO,F
PRVE11,FAMAW,132WS,AM,GR,132WS AMAZONAS GRIS,F
PRVE11,FAMAW,132WS,AM,MK,132WS AMAZONAS MOKA,F
PRVE11,FAMAW,132WS,AM,NE,132WS AMAZONAS NEGRO,F
PRVE11,FAMAW,132WS,AN,NE,132WS ANTE NEGRO,F
PRVE11,FAMAW,132WS,CA,AM,132WS CABRA A MARINO,F
PRVE11,FAMAW,132WS,CA,CM,132WS CABRA CAMELLO,F
PRVE11,FAMAW,132WS,CA,GR,132WS CABRA GRIS,F
PRVE11,FAMAW,132WS,CA,NE,132WS CABRA NEGRO,F
PRVE11,FAMAW,132WS,CA,RO,132WS CABRA ROJO,F
PRVE11,FAMAW,132WS,CP,NE,132WS CHAROL/PIEL NEGRO,F
PRVE11,FAMAW,132WS,CP,PA,132WS CHAROL/PIEL PATHE,F
PRVE11,FAMAW,132WS,CP,RO,132WS CHAROL/PIEL ROJO,F
PRVE11,FAMAW,132WS,PI,C6,132WS PIEL CORAL,F
PRVE11,FAMAW,133WL,CH,C6,133WL CHAROL CORAL,F
PRVE11,FAMAW,133WL,CH,FI,133WL CHAROL FIUSHA,F
PRVE11,FAMAW,133WL,CH,NE,133WL CHAROL NEGRO,F
PRVE11,FAMAW,133WL,CH,N_,133WL CHAROL NUDE,F
PRVE11,FAMAW,133WL,CH,PO,133WL CHAROL PORCELANA,F
PRVE11,FAMAW,133WL,CH,RO,133WL CHAROL ROJO,F
PRVE11,FAMAW,133WL,PI,CG,133WL PIEL COGNAC,F
PRVE11,FAMAW,133WL,PI,NE,133WL PIEL NEGRO,F
PRVE11,FAMAW,133WL,PI,PA,133WL PIEL PATHE,F
PRVE11,FAMAW,133WL,PI,RO,133WL PIEL ROJO,F
PRVE11,FAMAW,133WS,CH,C6,133WS CHAROL CORAL,F
PRVE11,FAMAW,133WS,CH,FI,133WS CHAROL FIUSHA,F
PRVE11,FAMAW,133WS,CH,NE,133WS CHAROL NEGRO,F
PRVE11,FAMAW,133WS,CH,N_,133WS CHAROL NUDE,F
PRVE11,FAMAW,133WS,CH,PO,133WS CHAROL PORCELANA,F
PRVE11,FAMAW,133WS,CH,RO,133WS CHAROL ROJO,F
PRVE11,FAMAW,133WS,PI,CG,133WS PIEL COGNAC,F
PRVE11,FAMAW,133WS,PI,NE,133WS PIEL NEGRO,F
PRVE11,FAMAW,133WS,PI,PA,133WS PIEL PATHE,F
PRVE11,FAMAW,133WS,PI,RO,133WS PIEL ROJO,F
PRVE11,FAMAW,135WL,PI,C6,135WL PIEL CORAL,F
PRVE11,FAMAW,135WL,PI,NE,135WL PIEL NEGRO,F
PRVE11,FAMAW,135WS,PI,C6,135WS PIEL CORAL,F
PRVE11,FAMAW,135WS,PI,NE,135WS PIEL NEGRO,F
PRVE11,FEMME,70144,AC,GR,70144 ANTE/ENCAJE GRIS,F
PRVE11,FEMME,70144,AC,NE,70144 ANTE/ENCAJE NEGRO,F
PRVE11,FEMME,70144,CA,AL,70144 CABRA AZUL,F
PRVE11,FEMME,70144,CA,BB,70144 CABRA BANANA,F
PRVE11,FEMME,70144,CH,AY,70144 CHAROL AZUL ROYAL,F
PRVE11,FEMME,70144,CH,C6,70144 CHAROL CORAL,F
PRVE11,FEMME,70144,CH,ES,70144 CHAROL ESCARLATE,F
PRVE11,FEMME,70144,CH,FI,70144 CHAROL FIUSHA,F
PRVE11,FEMME,70144,CH,MT,70144 CHAROL MENTA,F
PRVE11,FEMME,70144,CH,NE,70144 CHAROL NEGRO,F
PRVE11,FEMME,70144,CH,N_,70144 CHAROL NUDE,F
PRVE11,FEMME,70144,CH,PA,70144 CHAROL PATHE,F
PRVE11,FEMME,70144,CH,PC,70144 CHAROL PEACH,F
PRVE11,FEMME,70144,CH,PO,70144 CHAROL PORCELANA,F
PRVE11,FEMME,70144,CH,RE,70144 CHAROL ROSA BEBE,F
PRVE11,FEMME,70144,CH,TG,70144 CHAROL TANGERINA,F
PRVE11,FEMME,70144,CH,TQ,70144 CHAROL AZUL TURQUEZA,F
PRVE11,FEMME,70144,CP,BE,70144 CHAROL/PIEL BEIGE,F
PRVE11,FEMME,70144,CP,NE,70144 CHAROL/PIEL NEGRO,F
PRVE11,FEMME,70144,GL,CH,70144 GLITTER CHAMPACNE,F
PRVE11,FEMME,70144,GL,NE,70144 GLITTER NEGRO,F
PRVE11,FEMME,70144,GL,PI,70144 GLITTER PIUTER,F
PRVE11,FEMME,70144,GL,PL,70144 GLITTER PLATA,F
PRVE11,FEMME,70144,VB,BE,70144 VIBORA BEIGE,F
PRVE11,FEMME,70144,VB,MR,70144 VIBORA MARFIL,F
PRVE11,FEMME,70144,VB,NE,70144 VIBORA NEGRO,F
PRVE11,GLADIADOR2,30792,MP,MO,30792 MICROPIEL MORADO,F
PRVE11,GLADIADOR2,30792,MP,NE,30792 MICROPIEL NEGRO,F
PRVE11,GLADIADOR2,30792,MP,TU,30792 MICROPIEL TAUPE,F
PRVE11,GLADIADOR2,30793,AT,CU,30793 ATANADO CUERO,F
PRVE11,GLADIADOR2,30793,AT,MO,30793 ATANADO MORADO,F
PRVE11,GLADIADOR2,30793,AT,NE,30793 ATANADO NEGRO,F
PRVE11,GLADIADOR2,30793,SI,MK,30793 SINTETICO MOKA,F
PRVE11,GLADIADOR2,30793,SI,NE,30793 SINTETICO NEGRO,F
PRVE11,GLADIADOR2,30797,AT,CU,30797 ATANADO CUERO,F
PRVE11,GLADIADOR2,30797,AT,MO,30797 ATANADO MORADO,F
PRVE11,GLADIADOR2,30797,AT,NE,30797 ATANADO NEGRO,F
PRVE11,GLADIADOR2,30797,CO,CC,30797 COCO CHOCOLATE,F
PRVE11,GLADIADOR2,30797,CO,RO,30797 COCO ROJO,F
PRVE11,GLADIADOR2,30797,SI,BE,30797 SINTETICO BEIGE,F
PRVE11,GOYA,11511,AT,CU,11511 ATANADO CUERO,F
PRVE11,GOYA,11511,AT,MO,11511 ATANADO MORADO,F
PRVE11,GOYA,11511,AT,NE,11511 ATANADO NEGRO,F
PRVE11,GOYA,11511,SI,CU,11511 SINTETICO CUERO,F
PRVE11,GOYA,11513,AT,CU,11513 ATANADO CUERO,F
PRVE11,GOYA,11513,AT,MO,11513 ATANADO MORADO,F
PRVE11,GOYA,11513,AT,NE,11513 ATANADO NEGRO,F
PRVE11,GOYA,11513,SI,MK,11513 SINTETICO MOKA,F
PRVE11,GOYA,11513,SI,NE,11513 SINTETICO NEGRO,F
PRVE11,GOYA,11513,VI,BE,11513 VIBORA SINT BEIGE,F
PRVE11,GOYA,11513,VI,NE,11513 VIBORA SINT NEGRO,F
PRVE11,GOYA,11516,ME,AN,11516 MEZCLILLA AZUL NUEVO,F
PRVE11,GOYA,11516,ME,CM,11516 MEZCLILLA CAMELLO,F
PRVE11,GOYA,11516,SA,NE,11516 SATIN NEGRO,F
PRVE11,GOYA,11516,TE,AL,11516 TELA AZUL,F
PRVE11,GOYA,11516,TE,RO,11516 TELA ROJO,F
PRVE11,IBAI,10073,ME,AL,10073 MEZCLILLA AZUL,F
PRVE11,IBAI,10073,ME,AN,10073 MEZCLILLA AZUL NUEVO,F
PRVE11,IBAI,10073,ME,CM,10073 MEZCLILLA CAMELLO,F
PRVE11,IBAI,10076,HN,AE,10076 HUNTING ARENA,F
PRVE11,IBAI,10076,HN,MK,10076 HUNTING MOKA,F
PRVE11,IBAI,10076,HN,NE,10076 HUNTING NEGRO,F
PRVE11,IBAI,10076,HN,TU,10076 HUNTING TAUPE,F
PRVE11,IBAI,10077,SI,AL,10077 SINTETICO AZUL,F
PRVE11,IBAI,10077,SI,BE,10077 SINTETICO BEIGE,F
PRVE11,IBAI,10077,SI,MO,10077 SINTETICO MORADO,F
PRVE11,IBAI,10077,SI,PI,10077 SINTETICO PIUTER,F
PRVE11,IBAI,10078,SI,AL,10078 SINTETICO AZUL,F
PRVE11,IBAI,10078,SI,BE,10078 SINTETICO BEIGE,F
PRVE11,IBAI,10078,SI,MO,10078 SINTETICO MORADO,F
PRVE11,IBAI,10078,SI,PI,10078 SINTETICO PIUTER,F
PRVE11,IFFA,9528,RA,NE,9528  RAZO NEGRO,F
PRVE11,IFFA,9528,RA,OR,9528  RAZO ORO,F
PRVE11,KARITE,11621,PW,CG,11621 PIEL DOWNY COGNAC,F
PRVE11,KARITE,11621,PW,NE,11621 PIEL DOWNY NEGRO,F
PRVE11,KATYA,13401,AM,RO,13401 AMAZONAS ROJO,F
PRVE11,KATYA,13401,AN,A3,13401 ANTE AZUL LEGO,F
PRVE11,KATYA,13401,AN,AU,13401 ANTE AZUL PETROLEO,F
PRVE11,KATYA,13401,AN,HM,13401 ANTE HUMO,F
PRVE11,KATYA,13401,AN,MK,13401 ANTE MOKA,F
PRVE11,KATYA,13401,AN,NE,13401 ANTE NEGRO,F
PRVE11,KATYA,13401,AN,N_,13401 ANTE NUDE,F
PRVE11,KATYA,13401,AN,RC,13401 ANTE ROJO CAMPARI,F
PRVE11,KATYA,13401,AN,TG,13401 ANTE TANGERINA,F
PRVE11,KATYA,13401,AN,TQ,13401 ANTE AZUL TURQUEZA,F
PRVE11,KATYA,13401,C*,A3,13401 CHAROL/CORCH AZUL LEGO,F
PRVE11,KATYA,13401,C*,C6,13401 CHAROL/CORCH CORAL,F
PRVE11,KATYA,13401,C*,NE,13401 CHAROL/CORCH NEGRO,F
PRVE11,KATYA,13401,C*,PA,13401 CHAROL/CORCH PATHE,F
PRVE11,KATYA,13401,C*,RO,13401 CHAROL/CORCH ROJO,F
PRVE11,KATYA,13401,C*,TG,13401 CHAROL/CORCH TANGERINA,F
PRVE11,KATYA,13401,C*,TQ,13401 CHAROL/CORCH AZUL TURQUEZA,F
PRVE11,KATYA,13401,CH,A1,13401 CHAROL APPLE,F
PRVE11,KATYA,13401,CH,AY,13401 CHAROL AZUL ROYAL,F
PRVE11,KATYA,13401,CH,C6,13401 CHAROL CORAL,F
PRVE11,KATYA,13401,CH,ES,13401 CHAROL ESCARLATE,F
PRVE11,KATYA,13401,CH,FI,13401 CHAROL FIUSHA,F
PRVE11,KATYA,13401,CH,MT,13401 CHAROL MENTA,F
PRVE11,KATYA,13401,CH,M_,13401 CHAROL MAQUILLAJE,F
PRVE11,KATYA,13401,CH,NE,13401 CHAROL NEGRO,F
PRVE11,KATYA,13401,CH,NX,13401 CHAROL NARANJA SU,F
PRVE11,KATYA,13401,CH,N_,13401 CHAROL NUDE,F
PRVE11,KATYA,13401,CH,PA,13401 CHAROL PATHE,F
PRVE11,KATYA,13401,CH,PO,13401 CHAROL PORCELANA,F
PRVE11,KATYA,13401,CH,RB,13401 CHAROL ROSA BARBY,F
PRVE11,KATYA,13401,CH,RE,13401 CHAROL ROSA BEBE,F
PRVE11,KATYA,13401,CH,TG,13401 CHAROL TANGERINA,F
PRVE11,KATYA,13401,CH,TQ,13401 CHAROL AZUL TURQUEZA,F
PRVE11,KATYA,13401,NF,NE,13401 NAPA FLOTER NEGRO,F
PRVE11,KATYA,13401,PI,MK,13401 PIEL MOKA,F
PRVE11,KATYA,13401,PI,NE,13401 PIEL NEGRO,F
PRVE11,KATYA,13401,PI,PA,13401 PIEL PATHE,F
PRVE11,KATYA,13401,PM,BR,13401 PIEL METALIC BRONCE,F
PRVE11,KATYA,13401,PR,PO,13401 PIEL BRASIL PORCELANA,F
PRVE11,KATYA,13401,TR,RO,13401 TERNERA ROJO,F
PRVE11,KATYA,13401,VB,BE,13401 VIBORA BEIGE,F
PRVE11,KATYA,13401,VB,LM,13401 VIBORA LIMON,F
PRVE11,KATYA,13401,VB,MD,13401 VIBORA MANDARINA,F
PRVE11,KATYA,13401,VB,MR,13401 VIBORA MARFIL,F
PRVE11,KATYA,13401,VB,NE,13401 VIBORA NEGRO,F
PRVE11,KATYA,13401,VB,RO,13401 VIBORA ROJO,F
PRVE11,KATYA,13402,AN,NE,13402 ANTE NEGRO,F
PRVE11,KATYA,13402,CH,ES,13402 CHAROL ESCARLATE,F
PRVE11,KATYA,13402,CH,FI,13402 CHAROL FIUSHA,F
PRVE11,KATYA,13402,CH,NE,13402 CHAROL NEGRO,F
PRVE11,KATYA,13402,CH,N_,13402 CHAROL NUDE,F
PRVE11,KATYA,13402,CH,PA,13402 CHAROL PATHE,F
PRVE11,KATYA,13402,CH,RS,13402 CHAROL ROSA,F
PRVE11,KATYA,13402,PI,MK,13402 PIEL MOKA,F
PRVE11,KATYA,13402,PI,NE,13402 PIEL NEGRO,F
PRVE11,KATYA,13402,PI,PA,13402 PIEL PATHE,F
PRVE11,KATYA,13402,VB,BE,13402 VIBORA BEIGE,F
PRVE11,KATYA,13402,VB,MR,13402 VIBORA MARFIL,F
PRVE11,KATYA,13402,VB,NE,13402 VIBORA NEGRO,F
PRVE11,KATYA,13402,VB,RO,13402 VIBORA ROJO,F
PRVE11,KATYA,13404,AM,RO,13404 AMAZONAS ROJO,F
PRVE11,KATYA,13404,AN,A3,13404 ANTE AZUL LEGO,F
PRVE11,KATYA,13404,AN,C6,13404 ANTE CORAL,F
PRVE11,KATYA,13404,AN,MK,13404 ANTE MOKA,F
PRVE11,KATYA,13404,AN,NE,13404 ANTE NEGRO,F
PRVE11,KATYA,13404,AN,N_,13404 ANTE NUDE,F
PRVE11,KATYA,13404,AN,OL,13404 ANTE OLIVO,F
PRVE11,KATYA,13404,AN,RO,13404 ANTE ROJO,F
PRVE11,KATYA,13404,AN,TG,13404 ANTE TANGERINA,F
PRVE11,KATYA,13404,AN,TQ,13404 ANTE AZUL TURQUEZA,F
PRVE11,KATYA,13404,AN,TU,13404 ANTE TAUPE,F
PRVE11,KATYA,13404,CH,A3,13404 CHAROL AZUL LEGO,F
PRVE11,KATYA,13404,CH,AU,13404 CHAROL AZUL PETROLEO,F
PRVE11,KATYA,13404,CH,BB,13404 CHAROL BANANA,F
PRVE11,KATYA,13404,CH,C6,13404 CHAROL CORAL,F
PRVE11,KATYA,13404,CH,ES,13404 CHAROL ESCARLATE,F
PRVE11,KATYA,13404,CH,FO,13404 CHAROL FIUSHA NEON,F
PRVE11,KATYA,13404,CH,M_,13404 CHAROL MAQUILLAJE,F
PRVE11,KATYA,13404,CH,NE,13404 CHAROL NEGRO,F
PRVE11,KATYA,13404,CH,PA,13404 CHAROL PATHE,F
PRVE11,KATYA,13404,CH,PO,13404 CHAROL PORCELANA,F
PRVE11,KATYA,13404,CH,TG,13404 CHAROL TANGERINA,F
PRVE11,KATYA,13404,CH,TQ,13404 CHAROL AZUL TURQUEZA,F
PRVE11,KATYA,13404,PI,MK,13404 PIEL MOKA,F
PRVE11,KATYA,13404,PI,NE,13404 PIEL NEGRO,F
PRVE11,KATYA,13404,PI,PA,13404 PIEL PATHE,F
PRVE11,KATYA,13404,SI,NE,13404 SINTETICO NEGRO,F
PRVE11,KATYA,13404,SI,PO,13404 SINTETICO PORCELANA,F
PRVE11,KATYA,13404,TR,N_,13404 TERNERA NUDE,F
PRVE11,KATYA,13406,AM,BG,13406 AMAZONAS BEIGE-NEGRO,F
PRVE11,KATYA,13406,AN,AU,13406 ANTE AZUL PETROLEO,F
PRVE11,KATYA,13406,AN,C6,13406 ANTE CORAL,F
PRVE11,KATYA,13406,AN,NE,13406 ANTE NEGRO,F
PRVE11,KATYA,13406,AN,N_,13406 ANTE NUDE,F
PRVE11,KATYA,13406,AN,OL,13406 ANTE OLIVO,F
PRVE11,KATYA,13406,AN,RO,13406 ANTE ROJO,F
PRVE11,KATYA,13406,AN,TU,13406 ANTE TAUPE,F
PRVE11,KATYA,13406,CA,TU,13406 CABRA TAUPE,F
PRVE11,KATYA,13406,PI,MK,13406 PIEL MOKA,F
PRVE11,KATYA,13406,PI,NE,13406 PIEL NEGRO,F
PRVE11,KATYA,13406,PI,PA,13406 PIEL PATHE,F
PRVE11,LES FROIS,12211,AM,AU,12211 AMAZONAS AZUL PETROLEO,F
PRVE11,LES FROIS,12211,AM,MK,12211 AMAZONAS MOKA,F
PRVE11,LES FROIS,12211,AM,NE,12211 AMAZONAS NEGRO,F
PRVE11,LES FROIS,12211,AM,PA,12211 AMAZONAS PATHE,F
PRVE11,LES FROIS,12211,AM,PO,12211 AMAZONAS PORCELANA,F
PRVE11,LES FROIS,12211,AM,RO,12211 AMAZONAS ROJO,F
PRVE11,LES FROIS,12211,AM,TN,12211 AMAZONAS TAN,F
PRVE11,LES FROIS,12211,AN,A3,12211 ANTE AZUL LEGO,F
PRVE11,LES FROIS,12211,AN,AU,12211 ANTE AZUL PETROLEO,F
PRVE11,LES FROIS,12211,AN,C6,12211 ANTE CORAL,F
PRVE11,LES FROIS,12211,AN,HM,12211 ANTE HUMO,F
PRVE11,LES FROIS,12211,AN,MK,12211 ANTE MOKA,F
PRVE11,LES FROIS,12211,AN,NE,12211 ANTE NEGRO,F
PRVE11,LES FROIS,12211,AN,N_,12211 ANTE NUDE,F
PRVE11,LES FROIS,12211,AN,OL,12211 ANTE OLIVO,F
PRVE11,LES FROIS,12211,AN,RC,12211 ANTE ROJO CAMPARI,F
PRVE11,LES FROIS,12211,AN,RO,12211 ANTE ROJO,F
PRVE11,LES FROIS,12211,AN,TG,12211 ANTE TANGERINA,F
PRVE11,LES FROIS,12211,AN,TQ,12211 ANTE AZUL TURQUEZA,F
PRVE11,LES FROIS,12211,AN,TU,12211 ANTE TAUPE,F
PRVE11,LES FROIS,12211,CH,A1,12211 CHAROL APPLE,F
PRVE11,LES FROIS,12211,CH,NE,12211 CHAROL NEGRO,F
PRVE11,LES FROIS,12211,CH,NX,12211 CHAROL NARANJA SU,F
PRVE11,LES FROIS,12211,CH,N_,12211 CHAROL NUDE,F
PRVE11,LES FROIS,12211,CH,PA,12211 CHAROL PATHE,F
PRVE11,LES FROIS,12211,CH,RB,12211 CHAROL ROSA BARBY,F
PRVE11,LES FROIS,12211,SI,MK,12211 SINTETICO MOKA,F
PRVE11,LES FROIS,12211,SI,NE,12211 SINTETICO NEGRO,F
PRVE11,LOVE,80141,HN,NE,80141 HUNTING NEGRO,F
PRVE11,LOVE,80141,HN,TU,80141 HUNTING TAUPE,F
PRVE11,LOVE,80141,PI,C6,80141 PIEL CORAL,F
PRVE11,LOVE,80141,PI,CC,80141 PIEL CHOCOLATE,F
PRVE11,LOVE,80141,PI,DU,80141 PIEL DURAZNO,F
PRVE11,LOVE,80141,PI,NE,80141 PIEL NEGRO,F
PRVE11,LOVE,80141,PI,SH,80141 PIEL SHEDRON,F
PRVE11,LOVE,80141,PI,TU,80141 PIEL TAUPE,F
PRVE11,LOVE,80142,PI,C6,80142 PIEL CORAL,F
PRVE11,LOVE,80142,PI,CC,80142 PIEL CHOCOLATE,F
PRVE11,LOVE,80142,PI,DU,80142 PIEL DURAZNO,F
PRVE11,LOVE,80142,PI,NE,80142 PIEL NEGRO,F
PRVE11,LOVE,80142,PI,SH,80142 PIEL SHEDRON,F
PRVE11,LOVE,80142,PI,TU,80142 PIEL TAUPE,F
PRVE11,LOVE,80142,SI,TU,80142 SINTETICO TAUPE,F
PRVE11,LOVE,80143,HN,AE,80143 HUNTING ARENA,F
PRVE11,LOVE,80143,HN,MK,80143 HUNTING MOKA,F
PRVE11,LOVE,80143,HN,NE,80143 HUNTING NEGRO,F
PRVE11,LOVE,80143,HN,TU,80143 HUNTING TAUPE,F
PRVE11,LOVE,80144,ME,AL,80144 MEZCLILLA AZUL,F
PRVE11,LOVE,80144,ME,AN,80144 MEZCLILLA AZUL NUEVO,F
PRVE11,LOVE,80144,ME,CM,80144 MEZCLILLA CAMELLO,F
PRVE11,LOVE,80145,AM,NE,80145 AMAZONAS NEGRO,F
PRVE11,LOVE,80145,PL,C6,80145 PIEL LISA CORAL,F
PRVE11,LOVE,80145,PL,CC,80145 PIEL LISA CHOCOLATE,F
PRVE11,LOVE,80145,PL,DU,80145 PIEL LISA DURAZNO,F
PRVE11,LOVE,80145,PL,TG,80145 PIEL LISA TANGERINA,F
PRVE11,LOVE,80145,PL,TN,80145 PIEL LISA TAN,F
PRVE11,LOVE,80145,PL,TU,80145 PIEL LISA TAUPE,F
PRVE11,LOVE,80145,VB,BE,80145 VIBORA BEIGE,F
PRVE11,MATISSE,70201,AN,MK,70201 ANTE MOKA,F
PRVE11,MATISSE,70201,AN,NE,70201 ANTE NEGRO,F
PRVE11,MATISSE,70201,AN,TU,70201 ANTE TAUPE,F
PRVE11,MATISSE,70202,PI,C6,70202 PIEL CORAL,F
PRVE11,MATISSE,70202,PI,CC,70202 PIEL CHOCOLATE,F
PRVE11,MATISSE,70202,PI,DU,70202 PIEL DURAZNO,F
PRVE11,MATISSE,70202,PI,NE,70202 PIEL NEGRO,F
PRVE11,MATISSE,70202,PI,SH,70202 PIEL SHEDRON,F
PRVE11,MATISSE,70202,PI,TU,70202 PIEL TAUPE,F
PRVE11,MATISSE,70202,SI,C6,70202 SINTETICO CORAL,F
PRVE11,MATISSE,70203,PI,C6,70203 PIEL CORAL,F
PRVE11,MATISSE,70203,PI,CC,70203 PIEL CHOCOLATE,F
PRVE11,MATISSE,70203,PI,DU,70203 PIEL DURAZNO,F
PRVE11,MATISSE,70203,PI,NE,70203 PIEL NEGRO,F
PRVE11,MATISSE,70204,AN,C6,70204 ANTE CORAL,F
PRVE11,MATISSE,70204,AN,NE,70204 ANTE NEGRO,F
PRVE11,MATISSE,70204,AN,TU,70204 ANTE TAUPE,F
PRVE11,MATISSE,70204,PI,C6,70204 PIEL CORAL,F
PRVE11,MATISSE,70204,PI,CC,70204 PIEL CHOCOLATE,F
PRVE11,MATISSE,70204,PI,DU,70204 PIEL DURAZNO,F
PRVE11,MATISSE,70204,PI,NE,70204 PIEL NEGRO,F
PRVE11,MELOSA,90721,AT,CU,90721 ATANADO CUERO,F
PRVE11,MELOSA,90721,AT,MO,90721 ATANADO MORADO,F
PRVE11,MELOSA,90721,AT,NE,90721 ATANADO NEGRO,F
PRVE11,MELOSA,90722,AT,CU,90722 ATANADO CUERO,F
PRVE11,MELOSA,90722,AT,MO,90722 ATANADO MORADO,F
PRVE11,MELOSA,90722,AT,NE,90722 ATANADO NEGRO,F
PRVE11,MELOSA,90722,ME,AL,90722 MEZCLILLA AZUL,F
PRVE11,MELOSA,90722,ME,AM,90722 MEZCLILLA A MARINO,F
PRVE11,MELOSA,90722,ME,AN,90722 MEZCLILLA AZUL NUEVO,F
PRVE11,MELOSA,90722,ME,CM,90722 MEZCLILLA CAMELLO,F
PRVE11,MELOSA,90722,SI,BE,90722 SINTETICO BEIGE,F
PRVE11,MELOSA,90723,AT,CU,90723 ATANADO CUERO,F
PRVE11,MELOSA,90723,AT,MO,90723 ATANADO MORADO,F
PRVE11,MELOSA,90723,AT,NE,90723 ATANADO NEGRO,F
PRVE11,MELOSA,90723,CH,CC,90723 CHAROL CHOCOLATE,F
PRVE11,MELOSA,90723,CH,NE,90723 CHAROL NEGRO,F
PRVE11,MELOSA,90723,CH,PO,90723 CHAROL PORCELANA,F
PRVE11,MELOSA,90723,SI,BE,90723 SINTETICO BEIGE,F
PRVE11,MELOSA,90725,ME,AN,90725 MEZCLILLA AZUL NUEVO,F
PRVE11,MELOSA,90725,ME,CM,90725 MEZCLILLA CAMELLO,F
PRVE11,MELOSA,90725,SA,MK,90725 SATIN MOKA,F
PRVE11,MELOSA,90725,SA,NE,90725 SATIN NEGRO,F
PRVE11,PEMBROOK,60055,GA,NE,60055 GAMUZA NEGRO,F
PRVE11,PEMBROOK,60055,GA,TU,60055 GAMUZA TAUPE,F
PRVE11,PEMBROOK,PEPIS,PI,LE,PEPIS PIEL LEOPARDO,F
PRVE11,PEPA,6334,PI,CG,6334  PIEL COGNAC,F
PRVE11,PEPA,6334,PI,NE,6334  PIEL NEGRO,F
PRVE11,PEPA,6346,PI,CR,6346  PIEL CARAMELO,F
PRVE11,PEPA,6346,PI,NE,6346  PIEL NEGRO,F
PRVE11,REMBRAND,10444,PC,NE,10444 PIEL/CHAROL NEGRO,F
PRVE11,REMBRAND,10444,PC,N_,10444 PIEL/CHAROL NUDE,F
PRVE11,SIMPSON,16017,AN,HM,16017 ANTE HUMO,F
PRVE11,SIMPSON,16017,AN,MK,16017 ANTE MOKA,F
PRVE11,SIMPSON,16017,AN,NE,16017 ANTE NEGRO,F
PRVE11,SIMPSON,16017,AN,TU,16017 ANTE TAUPE,F
PRVE11,SIMPSON,16017,PI,NE,16017 PIEL NEGRO,F
PRVE11,SIMPSON,16017,PI,SH,16017 PIEL SHEDRON,F
PRVE11,SIRANI,12142,NP,NE,12142 NAPA PIEL NEGRO,F
PRVE11,SIRANI,12142,PI,C6,12142 PIEL CORAL,F
PRVE11,SIRANI,12142,PI,CC,12142 PIEL CHOCOLATE,F
PRVE11,SIRANI,12142,PI,DU,12142 PIEL DURAZNO,F
PRVE11,SIRANI,12142,PI,TU,12142 PIEL TAUPE,F
PRVE11,SIRANI,12142,TR,NE,12142 TERNERA NEGRO,F
PRVE11,SIRANI,12142,TR,TA,12142 TERNERA TABACO,F
PRVE11,SIRANI,12144,NP,CC,12144 NAPA PIEL CHOCOLATE,F
